nwb_path,session_start_time,subject_id,num_good_units,num_units,brain_region,device,is_single_shank,is_v1_probe,most_common_area
sub-440956/sub-440956_ses-20190208T133600_behavior+ecephys+ogen.nwb,2019-02-08 13:36:00-06:00,440956,124,534,left ALM,18005110031 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 5"
sub-440956/sub-440956_ses-20190208T133600_behavior+ecephys+ogen.nwb,2019-02-08 13:36:00-06:00,440956,58,348,right Striatum,18005117122 (neuropixels 1.0 - 3B),True,True,"Primary motor area, Layer 5"
sub-440956/sub-440956_ses-20190208T133600_behavior+ecephys+ogen.nwb,2019-02-08 13:36:00-06:00,440956,100,397,right ALM,18005117412 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-440956/sub-440956_ses-20190208T133600_behavior+ecephys+ogen.nwb,2019-02-08 13:36:00-06:00,440956,93,456,left Striatum,18005118502 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-440956/sub-440956_ses-20190210T155629_behavior+ecephys+ogen.nwb,2019-02-10 15:56:29-06:00,440956,135,506,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 6a"
sub-440956/sub-440956_ses-20190210T155629_behavior+ecephys+ogen.nwb,2019-02-10 15:56:29-06:00,440956,195,600,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 5"
sub-440956/sub-440956_ses-20190210T155629_behavior+ecephys+ogen.nwb,2019-02-10 15:56:29-06:00,440956,62,225,left Striatum,18005107812 (neuropixels 1.0 - 3B),True,True,Anteroventral nucleus of thalamus
sub-440956/sub-440956_ses-20190210T155629_behavior+ecephys+ogen.nwb,2019-02-10 15:56:29-06:00,440956,160,680,right Striatum,18005107871 (neuropixels 1.0 - 3B),True,True,"Globus pallidus, external segment"
sub-442571/sub-442571_ses-20190301T140324_behavior+ecephys+ogen.nwb,2019-03-01 14:03:24-06:00,442571,76,338,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 5"
sub-442571/sub-442571_ses-20190301T140324_behavior+ecephys+ogen.nwb,2019-03-01 14:03:24-06:00,442571,158,459,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-442571/sub-442571_ses-20190301T140324_behavior+ecephys+ogen.nwb,2019-03-01 14:03:24-06:00,442571,146,467,left Striatum,18005107812 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-442571/sub-442571_ses-20190301T140324_behavior+ecephys+ogen.nwb,2019-03-01 14:03:24-06:00,442571,53,328,right Striatum,18005107871 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-455219/sub-455219_ses-20190807T134913_behavior+ecephys+ogen.nwb,2019-08-07 13:49:13-05:00,455219,246,676,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 5"
sub-455219/sub-455219_ses-20190807T134913_behavior+ecephys+ogen.nwb,2019-08-07 13:49:13-05:00,455219,151,409,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 5"
sub-455219/sub-455219_ses-20190807T134913_behavior+ecephys+ogen.nwb,2019-08-07 13:49:13-05:00,455219,66,342,right Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,Pontine reticular nucleus
sub-440957/sub-440957_ses-20190214T144611_behavior+ecephys+image+ogen.nwb,2019-02-14 14:46:11+00:00,440957,88,366,left ALM,18005106822 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-440957/sub-440957_ses-20190214T144611_behavior+ecephys+image+ogen.nwb,2019-02-14 14:46:11+00:00,440957,8,107,right ALM,18005108721 (neuropixels 1.0 - 3B),True,True,"Secondary motor area, layer 5"
sub-440957/sub-440957_ses-20190214T144611_behavior+ecephys+image+ogen.nwb,2019-02-14 14:46:11+00:00,440957,73,395,right Striatum,18005117122 (neuropixels 1.0 - 3B),True,True,Reticular nucleus of the thalamus
sub-440959/sub-440959_ses-20190223T173853_behavior+ecephys+image+ogen.nwb,2019-02-23 17:38:53-06:00,440959,115,427,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Secondary motor area, layer 5"
sub-440959/sub-440959_ses-20190223T173853_behavior+ecephys+image+ogen.nwb,2019-02-23 17:38:53-06:00,440959,167,607,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 2/3"
sub-440959/sub-440959_ses-20190223T173853_behavior+ecephys+image+ogen.nwb,2019-02-23 17:38:53-06:00,440959,123,756,right Midbrain,18005107812 (neuropixels 1.0 - 3B),True,True,Midbrain
sub-440959/sub-440959_ses-20190223T173853_behavior+ecephys+image+ogen.nwb,2019-02-23 17:38:53-06:00,440959,132,415,right Thalamus,18005107871 (neuropixels 1.0 - 3B),True,True,Ventral anterior-lateral complex of the thalamus
sub-440958/sub-440958_ses-20190213T115547_behavior+ecephys+image+ogen.nwb,2019-02-13 11:55:47+00:00,440958,68,272,left ALM,18005106822 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 6a"
sub-440958/sub-440958_ses-20190213T115547_behavior+ecephys+image+ogen.nwb,2019-02-13 11:55:47+00:00,440958,133,456,right ALM,18005108721 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-440958/sub-440958_ses-20190213T115547_behavior+ecephys+image+ogen.nwb,2019-02-13 11:55:47+00:00,440958,29,144,right Striatum,18005117122 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-440958/sub-440958_ses-20190213T115547_behavior+ecephys+image+ogen.nwb,2019-02-13 11:55:47+00:00,440958,117,488,left Striatum,18005118502 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-440956/sub-440956_ses-20190207T120657_behavior+ecephys+image+ogen.nwb,2019-02-07 12:06:57+00:00,440956,189,674,left ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-440956/sub-440956_ses-20190207T120657_behavior+ecephys+image+ogen.nwb,2019-02-07 12:06:57+00:00,440956,107,409,right ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-440956/sub-440956_ses-20190207T120657_behavior+ecephys+image+ogen.nwb,2019-02-07 12:06:57+00:00,440956,79,489,right Striatum,18005117122 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-440956/sub-440956_ses-20190207T120657_behavior+ecephys+image+ogen.nwb,2019-02-07 12:06:57+00:00,440956,84,380,left Striatum,18005118502 (neuropixels 1.0 - 3B),True,True,"Primary motor area, Layer 5"
sub-440956/sub-440956_ses-20190209T150135_behavior+ecephys+image+ogen.nwb,2019-02-09 15:01:35+00:00,440956,95,478,right Striatum,18005117122 (neuropixels 1.0 - 3B),True,True,Reticular nucleus of the thalamus
sub-440956/sub-440956_ses-20190209T150135_behavior+ecephys+image+ogen.nwb,2019-02-09 15:01:35+00:00,440956,110,677,left Striatum,18005118502 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-440959/sub-440959_ses-20190219T121506_behavior+ecephys+image+ogen.nwb,2019-02-19 12:15:06+00:00,440959,44,211,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-440959/sub-440959_ses-20190219T121506_behavior+ecephys+image+ogen.nwb,2019-02-19 12:15:06+00:00,440959,149,419,left Thalamus,18005107812 (neuropixels 1.0 - 3B),True,True,Mediodorsal nucleus of thalamus
sub-440959/sub-440959_ses-20190219T121506_behavior+ecephys+image+ogen.nwb,2019-02-19 12:15:06+00:00,440959,21,230,left Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,Postsubiculum
sub-440958/sub-440958_ses-20190217T154414_behavior+ecephys+image+ogen.nwb,2019-02-17 15:44:14+00:00,440958,100,381,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-440958/sub-440958_ses-20190217T154414_behavior+ecephys+image+ogen.nwb,2019-02-17 15:44:14+00:00,440958,98,379,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Secondary motor area, layer 5"
sub-440958/sub-440958_ses-20190217T154414_behavior+ecephys+image+ogen.nwb,2019-02-17 15:44:14+00:00,440958,91,558,left Striatum,18005107812 (neuropixels 1.0 - 3B),True,True,Bed nuclei of the stria terminalis
sub-440958/sub-440958_ses-20190217T154414_behavior+ecephys+image+ogen.nwb,2019-02-17 15:44:14+00:00,440958,78,502,right Striatum,18005107871 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-440958/sub-440958_ses-20190214T123412_behavior+ecephys+image+ogen.nwb,2019-02-14 12:34:12+00:00,440958,160,635,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Secondary motor area, layer 5"
sub-440958/sub-440958_ses-20190214T123412_behavior+ecephys+image+ogen.nwb,2019-02-14 12:34:12+00:00,440958,33,372,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 2/3"
sub-440958/sub-440958_ses-20190214T123412_behavior+ecephys+image+ogen.nwb,2019-02-14 12:34:12+00:00,440958,54,283,left Striatum,18005107812 (neuropixels 1.0 - 3B),True,True,"Primary motor area, Layer 5"
sub-440958/sub-440958_ses-20190214T123412_behavior+ecephys+image+ogen.nwb,2019-02-14 12:34:12+00:00,440958,95,406,right Striatum,18005107871 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,2019-02-11 14:36:14+00:00,440957,133,511,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,2019-02-11 14:36:14+00:00,440957,184,602,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,2019-02-11 14:36:14+00:00,440957,154,617,left Striatum,18005107812 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,2019-02-11 14:36:14+00:00,440957,55,380,right Striatum,18005107871 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-440957/sub-440957_ses-20190212T153751_behavior+ecephys+image+ogen.nwb,2019-02-12 15:37:51+00:00,440957,79,389,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Secondary motor area, layer 5"
sub-440957/sub-440957_ses-20190212T153751_behavior+ecephys+image+ogen.nwb,2019-02-12 15:37:51+00:00,440957,272,753,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 5"
sub-440957/sub-440957_ses-20190212T153751_behavior+ecephys+image+ogen.nwb,2019-02-12 15:37:51+00:00,440957,83,421,left Striatum,18005107812 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-440957/sub-440957_ses-20190212T153751_behavior+ecephys+image+ogen.nwb,2019-02-12 15:37:51+00:00,440957,71,466,right Striatum,18005107871 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-440959/sub-440959_ses-20190220T134256_behavior+ecephys+image+ogen.nwb,2019-02-20 13:42:56+00:00,440959,32,185,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Frontal pole, layer 5"
sub-440959/sub-440959_ses-20190220T134256_behavior+ecephys+image+ogen.nwb,2019-02-20 13:42:56+00:00,440959,102,354,left Thalamus,18005107812 (neuropixels 1.0 - 3B),True,True,Ventral medial nucleus of the thalamus
sub-440959/sub-440959_ses-20190220T134256_behavior+ecephys+image+ogen.nwb,2019-02-20 13:42:56+00:00,440959,26,167,left Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,"Superior colliculus, motor related, intermediate gray layer"
sub-440957/sub-440957_ses-20190213T145027_behavior+ecephys+image+ogen.nwb,2019-02-13 14:50:27+00:00,440957,59,293,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Secondary motor area, layer 5"
sub-440957/sub-440957_ses-20190213T145027_behavior+ecephys+image+ogen.nwb,2019-02-13 14:50:27+00:00,440957,70,315,left Striatum,18005107812 (neuropixels 1.0 - 3B),True,True,"Primary motor area, Layer 5"
sub-440957/sub-440957_ses-20190213T145027_behavior+ecephys+image+ogen.nwb,2019-02-13 14:50:27+00:00,440957,63,359,right Striatum,18005107871 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-440959/sub-440959_ses-20190224T133648_behavior+ecephys+image+ogen.nwb,2019-02-24 13:36:48+00:00,440959,136,508,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 5"
sub-440959/sub-440959_ses-20190224T133648_behavior+ecephys+image+ogen.nwb,2019-02-24 13:36:48+00:00,440959,84,563,right Midbrain,18005107812 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-440959/sub-440959_ses-20190224T133648_behavior+ecephys+image+ogen.nwb,2019-02-24 13:36:48+00:00,440959,176,525,right Thalamus,18005107871 (neuropixels 1.0 - 3B),True,True,Posterior complex of the thalamus
sub-440959/sub-440959_ses-20190221T140717_behavior+ecephys+image+ogen.nwb,2019-02-21 14:07:17+00:00,440959,145,480,left Thalamus,17216703352 (neuropixels 1.0 - 3B),True,True,Mediodorsal nucleus of thalamus
sub-440959/sub-440959_ses-20190221T140717_behavior+ecephys+image+ogen.nwb,2019-02-21 14:07:17+00:00,440959,175,593,left ALM,18005107812 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-440959/sub-440959_ses-20190221T140717_behavior+ecephys+image+ogen.nwb,2019-02-21 14:07:17+00:00,440959,63,293,left Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,Postsubiculum
sub-440958/sub-440958_ses-20190215T141028_behavior+ecephys+image+ogen.nwb,2019-02-15 14:10:28+00:00,440958,142,572,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Secondary motor area, layer 5"
sub-440958/sub-440958_ses-20190215T141028_behavior+ecephys+image+ogen.nwb,2019-02-15 14:10:28+00:00,440958,185,508,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Orbital area, medial part, layer 6a"
sub-440958/sub-440958_ses-20190215T141028_behavior+ecephys+image+ogen.nwb,2019-02-15 14:10:28+00:00,440958,38,134,left Striatum,18005107812 (neuropixels 1.0 - 3B),True,True,"Primary motor area, Layer 2/3"
sub-440958/sub-440958_ses-20190215T141028_behavior+ecephys+image+ogen.nwb,2019-02-15 14:10:28+00:00,440958,67,347,right Striatum,18005107871 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-440959/sub-440959_ses-20190225T142613_behavior+ecephys+image+ogen.nwb,2019-02-25 14:26:13+00:00,440959,151,489,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 6a"
sub-440959/sub-440959_ses-20190225T142613_behavior+ecephys+image+ogen.nwb,2019-02-25 14:26:13+00:00,440959,102,700,right Midbrain,18005107812 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-440959/sub-440959_ses-20190225T142613_behavior+ecephys+image+ogen.nwb,2019-02-25 14:26:13+00:00,440959,138,588,right Thalamus,18005107871 (neuropixels 1.0 - 3B),True,True,Ventral anterior-lateral complex of the thalamus
sub-440959/sub-440959_ses-20190226T140636_behavior+ecephys+image+ogen.nwb,2019-02-26 14:06:36+00:00,440959,74,297,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 6a"
sub-440959/sub-440959_ses-20190226T140636_behavior+ecephys+image+ogen.nwb,2019-02-26 14:06:36+00:00,440959,57,484,right Midbrain,18005107812 (neuropixels 1.0 - 3B),True,True,Pedunculopontine nucleus
sub-440959/sub-440959_ses-20190226T140636_behavior+ecephys+image+ogen.nwb,2019-02-26 14:06:36+00:00,440959,161,559,right Thalamus,18005107871 (neuropixels 1.0 - 3B),True,True,Central lateral nucleus of the thalamus
sub-442571/sub-442571_ses-20190227T134351_behavior+ecephys+image+ogen.nwb,2019-02-27 13:43:51+00:00,442571,40,266,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,Anterior olfactory nucleus
sub-442571/sub-442571_ses-20190227T134351_behavior+ecephys+image+ogen.nwb,2019-02-27 13:43:51+00:00,442571,86,290,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Frontal pole, layer 5"
sub-442571/sub-442571_ses-20190227T134351_behavior+ecephys+image+ogen.nwb,2019-02-27 13:43:51+00:00,442571,69,401,left Striatum,18005107812 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-442571/sub-442571_ses-20190227T134351_behavior+ecephys+image+ogen.nwb,2019-02-27 13:43:51+00:00,442571,84,472,right Striatum,18005107871 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-441666/sub-441666_ses-20190517T150543_behavior+ecephys+image+ogen.nwb,2019-05-17 15:05:43+00:00,441666,99,365,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 6a"
sub-441666/sub-441666_ses-20190517T150543_behavior+ecephys+image+ogen.nwb,2019-05-17 15:05:43+00:00,441666,51,247,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,Olfactory areas
sub-441666/sub-441666_ses-20190517T150543_behavior+ecephys+image+ogen.nwb,2019-05-17 15:05:43+00:00,441666,76,412,left Midbrain,18005107812 (neuropixels 1.0 - 3B),True,True,"Superior colliculus, motor related, intermediate white layer"
sub-441666/sub-441666_ses-20190517T150543_behavior+ecephys+image+ogen.nwb,2019-05-17 15:05:43+00:00,441666,52,417,right Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-442571/sub-442571_ses-20190228T140832_behavior+ecephys+image+ogen.nwb,2019-02-28 14:08:32+00:00,442571,146,500,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 5"
sub-442571/sub-442571_ses-20190228T140832_behavior+ecephys+image+ogen.nwb,2019-02-28 14:08:32+00:00,442571,205,584,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-442571/sub-442571_ses-20190228T140832_behavior+ecephys+image+ogen.nwb,2019-02-28 14:08:32+00:00,442571,107,420,left Striatum,18005107812 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-442571/sub-442571_ses-20190228T140832_behavior+ecephys+image+ogen.nwb,2019-02-28 14:08:32+00:00,442571,145,633,right Striatum,18005107871 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-442571/sub-442571_ses-20190302T150148_behavior+ecephys+image+ogen.nwb,2019-03-02 15:01:48+00:00,442571,105,393,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Secondary motor area, layer 5"
sub-442571/sub-442571_ses-20190302T150148_behavior+ecephys+image+ogen.nwb,2019-03-02 15:01:48+00:00,442571,118,450,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-442571/sub-442571_ses-20190302T150148_behavior+ecephys+image+ogen.nwb,2019-03-02 15:01:48+00:00,442571,123,435,left Striatum,18005107812 (neuropixels 1.0 - 3B),True,True,"Globus pallidus, external segment"
sub-442571/sub-442571_ses-20190302T150148_behavior+ecephys+image+ogen.nwb,2019-03-02 15:01:48+00:00,442571,79,396,right Striatum,18005107871 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-442571/sub-442571_ses-20190303T144606_behavior+ecephys+image+ogen.nwb,2019-03-03 14:46:06+00:00,442571,63,255,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-442571/sub-442571_ses-20190303T144606_behavior+ecephys+image+ogen.nwb,2019-03-03 14:46:06+00:00,442571,151,420,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-442571/sub-442571_ses-20190303T144606_behavior+ecephys+image+ogen.nwb,2019-03-03 14:46:06+00:00,442571,130,574,left Striatum,18005107812 (neuropixels 1.0 - 3B),True,True,Pallidum
sub-442571/sub-442571_ses-20190303T144606_behavior+ecephys+image+ogen.nwb,2019-03-03 14:46:06+00:00,442571,92,499,right Striatum,18005107871 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-440959/sub-440959_ses-20190222T130111_behavior+ecephys+image.nwb,2019-02-22 13:01:11+00:00,440959,131,513,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 5"
sub-440959/sub-440959_ses-20190222T130111_behavior+ecephys+image.nwb,2019-02-22 13:01:11+00:00,440959,224,632,left Thalamus,18005107812 (neuropixels 1.0 - 3B),True,True,Ventral anterior-lateral complex of the thalamus
sub-440959/sub-440959_ses-20190222T130111_behavior+ecephys+image.nwb,2019-02-22 13:01:11+00:00,440959,97,612,left Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-449141/sub-449141_ses-20190530T173316_behavior+ecephys+image+ogen.nwb,2019-05-30 17:33:16+00:00,449141,258,815,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,Anterior olfactory nucleus
sub-449141/sub-449141_ses-20190530T173316_behavior+ecephys+image+ogen.nwb,2019-05-30 17:33:16+00:00,449141,106,313,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Secondary motor area, layer 2/3"
sub-449141/sub-449141_ses-20190530T173316_behavior+ecephys+image+ogen.nwb,2019-05-30 17:33:16+00:00,449141,98,499,left Midbrain,18005107812 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-449141/sub-449141_ses-20190530T173316_behavior+ecephys+image+ogen.nwb,2019-05-30 17:33:16+00:00,449141,91,489,right Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-441666/sub-441666_ses-20190513T144253_behavior+ecephys+image+ogen.nwb,2019-05-13 14:42:53+00:00,441666,68,299,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 5"
sub-441666/sub-441666_ses-20190513T144253_behavior+ecephys+image+ogen.nwb,2019-05-13 14:42:53+00:00,441666,100,378,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Secondary motor area, layer 5"
sub-441666/sub-441666_ses-20190513T144253_behavior+ecephys+image+ogen.nwb,2019-05-13 14:42:53+00:00,441666,68,524,left Midbrain,18005107812 (neuropixels 1.0 - 3B),True,True,Red nucleus
sub-441666/sub-441666_ses-20190513T144253_behavior+ecephys+image+ogen.nwb,2019-05-13 14:42:53+00:00,441666,64,374,right Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,"Superior colliculus, motor related, intermediate gray layer"
sub-441666/sub-441666_ses-20190514T154424_behavior+ecephys+image+ogen.nwb,2019-05-14 15:44:24+00:00,441666,41,234,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 5"
sub-441666/sub-441666_ses-20190514T154424_behavior+ecephys+image+ogen.nwb,2019-05-14 15:44:24+00:00,441666,98,371,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-441666/sub-441666_ses-20190514T154424_behavior+ecephys+image+ogen.nwb,2019-05-14 15:44:24+00:00,441666,88,577,left Midbrain,18005107812 (neuropixels 1.0 - 3B),True,True,Postsubiculum
sub-441666/sub-441666_ses-20190514T154424_behavior+ecephys+image+ogen.nwb,2019-05-14 15:44:24+00:00,441666,63,566,right Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-441666/sub-441666_ses-20190516T152922_behavior+ecephys+image+ogen.nwb,2019-05-16 15:29:22+00:00,441666,202,621,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 2/3"
sub-441666/sub-441666_ses-20190516T152922_behavior+ecephys+image+ogen.nwb,2019-05-16 15:29:22+00:00,441666,115,415,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 2/3"
sub-441666/sub-441666_ses-20190516T152922_behavior+ecephys+image+ogen.nwb,2019-05-16 15:29:22+00:00,441666,91,417,left Midbrain,18005107812 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-441666/sub-441666_ses-20190516T152922_behavior+ecephys+image+ogen.nwb,2019-05-16 15:29:22+00:00,441666,93,514,right Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-441666/sub-441666_ses-20190515T153723_behavior+ecephys+image+ogen.nwb,2019-05-15 15:37:23+00:00,441666,63,310,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,Anterior olfactory nucleus
sub-441666/sub-441666_ses-20190515T153723_behavior+ecephys+image+ogen.nwb,2019-05-15 15:37:23+00:00,441666,78,278,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 6a"
sub-441666/sub-441666_ses-20190515T153723_behavior+ecephys+image+ogen.nwb,2019-05-15 15:37:23+00:00,441666,72,405,left Midbrain,18005107812 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-441666/sub-441666_ses-20190515T153723_behavior+ecephys+image+ogen.nwb,2019-05-15 15:37:23+00:00,441666,101,565,right Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,Red nucleus
sub-449141/sub-449141_ses-20190531T161406_behavior+ecephys+image+ogen.nwb,2019-05-31 16:14:06+00:00,449141,176,508,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,Anterior olfactory nucleus
sub-449141/sub-449141_ses-20190531T161406_behavior+ecephys+image+ogen.nwb,2019-05-31 16:14:06+00:00,449141,203,634,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,Anterior olfactory nucleus
sub-449141/sub-449141_ses-20190531T161406_behavior+ecephys+image+ogen.nwb,2019-05-31 16:14:06+00:00,449141,79,434,left Midbrain,18005107812 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-449141/sub-449141_ses-20190531T161406_behavior+ecephys+image+ogen.nwb,2019-05-31 16:14:06+00:00,449141,41,387,right Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-449141/sub-449141_ses-20190601T175411_behavior+ecephys+image+ogen.nwb,2019-06-01 17:54:11+00:00,449141,184,449,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,Anterior olfactory nucleus
sub-449141/sub-449141_ses-20190601T175411_behavior+ecephys+image+ogen.nwb,2019-06-01 17:54:11+00:00,449141,213,583,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,Anterior olfactory nucleus
sub-449141/sub-449141_ses-20190601T175411_behavior+ecephys+image+ogen.nwb,2019-06-01 17:54:11+00:00,449141,81,439,left Midbrain,18005107812 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-449141/sub-449141_ses-20190601T175411_behavior+ecephys+image+ogen.nwb,2019-06-01 17:54:11+00:00,449141,93,365,right Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-449141/sub-449141_ses-20190602T155210_behavior+ecephys+image+ogen.nwb,2019-06-02 15:52:10+00:00,449141,205,619,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 5"
sub-449141/sub-449141_ses-20190602T155210_behavior+ecephys+image+ogen.nwb,2019-06-02 15:52:10+00:00,449141,184,529,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,Anterior olfactory nucleus
