nwb_path,session_start_time,subject_id,num_good_units,num_units,device,is_single_shank,is_v1_probe,most_common_area,brain_region
sub-ZM-2240/sub-ZM-2240_ses-259927fd-7563-4b03-bc5d-17b4d0fa7a55_behavior+ecephys+image.nwb,2020-01-22 10:50:59+00:00,ZM_2240,206,1040,probe00,True,True,LSr,
sub-ZM-2240/sub-ZM-2240_ses-259927fd-7563-4b03-bc5d-17b4d0fa7a55_behavior+ecephys+image.nwb,2020-01-22 10:50:59+00:00,ZM_2240,20,336,probe01,True,True,LD,
sub-ZM-2240/sub-ZM-2240_ses-d33baf74-263c-4b37-a0d0-b79dcb80a764_behavior+ecephys+image.nwb,2020-01-21 10:44:49+00:00,ZM_2240,79,650,probe01,True,True,LD,
sub-DY-018/sub-DY-018_ses-cde63527-7f5a-4cc3-8ac2-215d82e7da26_behavior+ecephys+image.nwb,2020-10-20 10:30:43.402364-07:00,DY_018,23,547,probe00,True,True,CA3,
sub-DY-018/sub-DY-018_ses-54238fd6-d2d0-4408-b1a9-d19d24fd29ce_behavior+ecephys+image.nwb,2020-10-15 10:30:19.139717-07:00,DY_018,66,481,probe00,True,True,VPM,
sub-DY-018/sub-DY-018_ses-e8b4fda3-7fe4-4706-8ec2-91036cfee6bd_behavior+ecephys+image.nwb,2020-10-17 10:46:03.288322-07:00,DY_018,87,638,probe00,True,True,MGm,
sub-DY-018/sub-DY-018_ses-e8b4fda3-7fe4-4706-8ec2-91036cfee6bd_behavior+ecephys+image.nwb,2020-10-17 10:46:03.288322-07:00,DY_018,8,137,probe01,True,True,POST,
sub-SWC-060/sub-SWC-060_ses-81a1dca0-cc90-47c5-afe3-c277319c47c8_behavior+ecephys+image.nwb,2020-11-26 17:22:03.545441+00:00,SWC_060,80,545,probe00,True,True,LSr,
sub-SWC-060/sub-SWC-060_ses-81a1dca0-cc90-47c5-afe3-c277319c47c8_behavior+ecephys+image.nwb,2020-11-26 17:22:03.545441+00:00,SWC_060,10,168,probe01,True,True,PRC,
sub-SWC-060/sub-SWC-060_ses-dac3a4c1-b666-4de0-87e8-8c514483cacf_behavior+ecephys+image.nwb,2020-11-24 16:39:18.082333+00:00,SWC_060,51,405,probe00,True,True,sm,
sub-SWC-060/sub-SWC-060_ses-dac3a4c1-b666-4de0-87e8-8c514483cacf_behavior+ecephys+image.nwb,2020-11-24 16:39:18.082333+00:00,SWC_060,46,287,probe01,True,True,PO,
sub-SWC-060/sub-SWC-060_ses-875c1e5c-f7ec-45ac-ab82-ecfe7276a707_behavior+ecephys+image.nwb,2020-11-25 13:17:54.132432+00:00,SWC_060,31,289,probe00,True,True,PVT,
sub-SWC-060/sub-SWC-060_ses-875c1e5c-f7ec-45ac-ab82-ecfe7276a707_behavior+ecephys+image.nwb,2020-11-25 13:17:54.132432+00:00,SWC_060,17,265,probe01,True,True,MD,
sub-NR-0027/sub-NR-0027_ses-ae8787b1-4229-4d56-b0c2-566b61a25b77_behavior+ecephys+image.nwb,2022-08-23 09:26:09-07:00,NR_0027,60,450,probe00,True,True,CP,
sub-NR-0027/sub-NR-0027_ses-6c6b0d06-6039-4525-a74b-58cfaa1d3a60_behavior+ecephys+image.nwb,2022-08-19 15:38:11-07:00,NR_0027,43,478,probe00,True,True,APN,
sub-NR-0027/sub-NR-0027_ses-6c6b0d06-6039-4525-a74b-58cfaa1d3a60_behavior+ecephys+image.nwb,2022-08-19 15:38:11-07:00,NR_0027,42,351,probe01,True,True,MRN,
sub-NR-0027/sub-NR-0027_ses-0f77ca5d-73c2-45bd-aa4c-4c5ed275dbde_behavior+ecephys+image.nwb,2022-08-22 13:10:52-07:00,NR_0027,73,539,probe00,True,True,MOs6a,
sub-NR-0027/sub-NR-0027_ses-0f77ca5d-73c2-45bd-aa4c-4c5ed275dbde_behavior+ecephys+image.nwb,2022-08-22 13:10:52-07:00,NR_0027,154,822,probe01,True,True,AIv5,
sub-DY-008/sub-DY-008_ses-0f25376f-2b78-4ddc-8c39-b6cdbe7bf5b9_behavior+ecephys+image.nwb,2020-03-03 14:57:17.041984-08:00,DY_008,102,632,probe00,True,True,PO,
sub-DY-008/sub-DY-008_ses-ee13c19e-2790-4418-97ca-48f02e8013bb_behavior+ecephys+image.nwb,2020-03-04 13:14:42.728981-08:00,DY_008,57,419,probe00,True,True,VPL,
sub-KS091/sub-KS091_ses-196a2adf-ff83-49b2-823a-33f990049c2e_behavior+ecephys+image.nwb,2022-07-05 14:22:06.635000+01:00,KS091,22,213,probe00,True,True,BMAp,
sub-KS091/sub-KS091_ses-196a2adf-ff83-49b2-823a-33f990049c2e_behavior+ecephys+image.nwb,2022-07-05 14:22:06.635000+01:00,KS091,90,998,probe01,True,True,ACAd5,
sub-KS091/sub-KS091_ses-78b4fff5-c5ec-44d9-b5f9-d59493063f00_behavior+ecephys+image.nwb,2022-07-04 14:30:15.049000+01:00,KS091,40,450,probe00,True,True,BMAp,
sub-KS091/sub-KS091_ses-78b4fff5-c5ec-44d9-b5f9-d59493063f00_behavior+ecephys+image.nwb,2022-07-04 14:30:15.049000+01:00,KS091,48,552,probe01,True,True,PL5,
sub-ibl-witten-19/sub-ibl-witten-19_ses-65f5c9b4-4440-48b9-b914-c593a5184a18_behavior+ecephys.nwb,2020-07-23 18:59:30-04:00,ibl_witten_19,73,582,probe00,True,True,ORBl5,
sub-ibl-witten-19/sub-ibl-witten-19_ses-f8041c1e-5ef4-4ae6-afec-ed82d7a74dc1_behavior+ecephys.nwb,2020-07-22 20:51:44-04:00,ibl_witten_19,13,236,probe01,True,True,ORBm5,
sub-ibl-witten-19/sub-ibl-witten-19_ses-4ddb8a95-788b-48d0-8a0a-66c7c796da96_behavior+ecephys.nwb,2020-07-21 17:04:39-04:00,ibl_witten_19,23,310,probe00,True,True,MRN,
sub-ibl-witten-19/sub-ibl-witten-19_ses-4ddb8a95-788b-48d0-8a0a-66c7c796da96_behavior+ecephys.nwb,2020-07-21 17:04:39-04:00,ibl_witten_19,40,384,probe01,True,True,ILA5,
sub-ibl-witten-26/sub-ibl-witten-26_ses-8c2f7f4d-7346-42a4-a715-4d37a5208535_behavior+ecephys.nwb,2021-01-29 21:04:24.698876-05:00,ibl_witten_26,34,453,probe01,True,True,CUL4 5,
sub-ibl-witten-26/sub-ibl-witten-26_ses-a9138924-4395-4981-83d1-530f6ff7c8fc_behavior+ecephys+image.nwb,2021-01-28 15:48:40.399464-05:00,ibl_witten_26,13,512,probe01,True,True,PRM,
sub-ibl-witten-26/sub-ibl-witten-26_ses-ff96bfe1-d925-4553-94b5-bf8297adf259_behavior+ecephys+image.nwb,2021-01-27 16:23:21-05:00,ibl_witten_26,35,893,probe00,True,True,SPVI,
sub-ibl-witten-26/sub-ibl-witten-26_ses-ff96bfe1-d925-4553-94b5-bf8297adf259_behavior+ecephys+image.nwb,2021-01-27 16:23:21-05:00,ibl_witten_26,66,521,probe01,True,True,LP,
sub-ibl-witten-26/sub-ibl-witten-26_ses-09394481-8dd2-4d5c-9327-f2753ede92d7_behavior+ecephys+image.nwb,2021-01-30 15:53:29.408265-05:00,ibl_witten_26,60,735,probe00,True,True,PARN,
sub-ibl-witten-26/sub-ibl-witten-26_ses-09394481-8dd2-4d5c-9327-f2753ede92d7_behavior+ecephys+image.nwb,2021-01-30 15:53:29.408265-05:00,ibl_witten_26,42,451,probe01,True,True,V,
sub-CSHL053/sub-CSHL053_ses-810b1e07-009e-4ebe-930a-915e4cd8ece4_behavior+ecephys+image.nwb,2020-02-02 16:58:14-05:00,CSHL053,16,563,probe01,True,True,CENT3,
sub-CSHL053/sub-CSHL053_ses-eef82e27-c20e-48da-b4b7-c443031649e3_behavior+ecephys+image.nwb,2020-02-01 09:52:08-05:00,CSHL053,57,665,probe00,True,True,CENT3,
sub-CSHL053/sub-CSHL053_ses-0deb75fb-9088-42d9-b744-012fb8fc4afb_behavior+ecephys+image.nwb,2020-01-30 13:24:09-05:00,CSHL053,44,353,probe00,True,True,SSp-tr6a,
sub-CSHL053/sub-CSHL053_ses-12dc8b34-b18e-4cdd-90a9-da134a9be79c_behavior+ecephys+image.nwb,2020-01-29 16:19:33-05:00,CSHL053,20,245,probe00,True,True,RSPd6a,
sub-CSHL047/sub-CSHL047_ses-b52182e7-39f6-4914-9717-136db589706e_behavior+ecephys+image.nwb,2020-01-21 13:52:24-05:00,CSHL047,87,558,probe00,True,True,VISpm5,
sub-CSHL047/sub-CSHL047_ses-2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e_behavior+ecephys+image.nwb,2020-01-22 08:28:49-05:00,CSHL047,36,273,probe00,True,True,CA1,
sub-CSHL047/sub-CSHL047_ses-2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e_behavior+ecephys+image.nwb,2020-01-22 08:28:49-05:00,CSHL047,40,1601,probe01,True,True,VPL,
sub-NR-0020/sub-NR-0020_ses-d901aff5-2250-467a-b4a1-0cb9729df9e2_behavior+ecephys+image.nwb,2022-05-11 13:32:47.764358-07:00,NR_0020,90,542,probe00,True,True,PoT,
sub-NR-0020/sub-NR-0020_ses-5b49aca6-a6f4-4075-931a-617ad64c219c_behavior+ecephys+image.nwb,2022-05-10 18:07:06.273804-07:00,NR_0020,46,347,probe01,True,True,TR,
sub-NR-0020/sub-NR-0020_ses-3e6a97d3-3991-49e2-b346-6948cb4580fb_behavior+ecephys+image.nwb,2022-05-08 13:39:14.170541-07:00,NR_0020,50,506,probe00,True,True,APN,
sub-NR-0020/sub-NR-0020_ses-3e6a97d3-3991-49e2-b346-6948cb4580fb_behavior+ecephys+image.nwb,2022-05-08 13:39:14.170541-07:00,NR_0020,55,575,probe01,True,True,BLAp,
sub-NR-0020/sub-NR-0020_ses-eacc49a9-f3a1-49f1-b87f-0972f90ee837_behavior+ecephys+image.nwb,2022-05-09 14:19:25.159439-07:00,NR_0020,57,667,probe00,True,True,MRN,
sub-NR-0020/sub-NR-0020_ses-eacc49a9-f3a1-49f1-b87f-0972f90ee837_behavior+ecephys+image.nwb,2022-05-09 14:19:25.159439-07:00,NR_0020,79,583,probe01,True,True,CA1,
sub-SWC-066/sub-SWC-066_ses-a4747ac8-6a75-444f-b99b-696fff0243fd_behavior+ecephys+image.nwb,2022-04-28 18:08:24.122809+01:00,SWC_066,4,122,probe00,True,True,CA1,
sub-SWC-066/sub-SWC-066_ses-f4ffb731-8349-4fe4-806e-0232a84e52dd_behavior+ecephys+image.nwb,2022-04-27 17:00:27.945173+01:00,SWC_066,1,183,probe01,True,True,SIM,
sub-ZFM-01576/sub-ZFM-01576_ses-9e9c6fc0-4769-4d83-9ea4-b59a1230510e_behavior+ecephys+image.nwb,2020-12-03 15:35:53+00:00,ZFM-01576,67,488,probe00,True,True,MOp5,
sub-ZFM-01576/sub-ZFM-01576_ses-c4432264-e1ae-446f-8a07-6280abade813_behavior+ecephys+image.nwb,2020-12-01 10:59:12.153826+00:00,ZFM-01576,33,320,probe00,True,True,APN,
sub-ZFM-01576/sub-ZFM-01576_ses-c4432264-e1ae-446f-8a07-6280abade813_behavior+ecephys+image.nwb,2020-12-01 10:59:12.153826+00:00,ZFM-01576,59,542,probe01,True,True,SIM,
sub-KS044/sub-KS044_ses-781b35fd-e1f0-4d14-b2bb-95b7263082bb_behavior+ecephys+image.nwb,2020-12-09 21:29:24.224000+00:00,KS044,60,508,probe00,True,True,MEA,
sub-KS044/sub-KS044_ses-781b35fd-e1f0-4d14-b2bb-95b7263082bb_behavior+ecephys+image.nwb,2020-12-09 21:29:24.224000+00:00,KS044,81,605,probe01,True,True,LP,
sub-KS044/sub-KS044_ses-a6fe44a8-07ab-49b8-81f9-e18575aa85cc_behavior+ecephys+image.nwb,2020-12-07 19:34:42.945000+00:00,KS044,29,654,probe00,True,True,ICe,
sub-KS044/sub-KS044_ses-a6fe44a8-07ab-49b8-81f9-e18575aa85cc_behavior+ecephys+image.nwb,2020-12-07 19:34:42.945000+00:00,KS044,22,384,probe01,True,True,MRN,
sub-NR-0019/sub-NR-0019_ses-9b528ad0-4599-4a55-9148-96cc1d93fb24_behavior+ecephys+image.nwb,2022-04-29 19:31:15.276863-07:00,NR_0019,44,331,probe00,True,True,APN,
sub-NR-0019/sub-NR-0019_ses-63c70ae8-4dfb-418b-b21b-f0b1e5fba6c9_behavior+ecephys+image.nwb,2022-05-03 15:04:48.713692-07:00,NR_0019,95,576,probe00,True,True,VPM,
sub-NR-0019/sub-NR-0019_ses-63c70ae8-4dfb-418b-b21b-f0b1e5fba6c9_behavior+ecephys+image.nwb,2022-05-03 15:04:48.713692-07:00,NR_0019,36,293,probe01,True,True,SSp-ul5,
sub-SWC-038/sub-SWC-038_ses-03063955-2523-47bd-ae57-f7489dd40f15_behavior+ecephys+image.nwb,2020-08-01 15:51:23.913929+01:00,SWC_038,100,532,probe01,True,True,CP,
sub-SWC-038/sub-SWC-038_ses-4d8c7767-981c-4347-8e5e-5d5fffe38534_behavior+ecephys.nwb,2020-07-30 17:47:20.137580+01:00,SWC_038,182,941,probe00,True,True,MOs5,
sub-SWC-038/sub-SWC-038_ses-4d8c7767-981c-4347-8e5e-5d5fffe38534_behavior+ecephys.nwb,2020-07-30 17:47:20.137580+01:00,SWC_038,132,822,probe01,True,True,ORBvl6a,
sub-SWC-038/sub-SWC-038_ses-1e45d992-c356-40e1-9be1-a506d944896f_behavior+ecephys.nwb,2020-07-31 15:03:32.002743+01:00,SWC_038,19,314,probe00,True,True,APN,
sub-SWC-038/sub-SWC-038_ses-1e45d992-c356-40e1-9be1-a506d944896f_behavior+ecephys.nwb,2020-07-31 15:03:32.002743+01:00,SWC_038,83,657,probe01,True,True,CP,
sub-NYU-48/sub-NYU-48_ses-3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b_behavior+ecephys+image.nwb,2021-07-02 15:28:23.348923-04:00,NYU-48,40,379,probe01,True,True,PRNr,
sub-NYU-48/sub-NYU-48_ses-93ad879a-aa42-4150-83e1-38773c9785e4_behavior+ecephys+image.nwb,2021-07-01 11:00:11.695925-04:00,NYU-48,45,380,probe00,True,True,CENT3,
sub-NYU-48/sub-NYU-48_ses-a405053a-eb13-4aa4-850c-5a337e5dc7fd_behavior+ecephys+image.nwb,2021-06-29 12:17:25.703833-04:00,NYU-48,18,437,probe00,True,True,ACB,
